PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
266,-0.369364841,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
267,0.8273772439,-0.7376951318,-1.054206704,3.154809051,0.7676298786,0.1506737442,-2.142828256
268,0.8273772439,-0.7376951318,-0.3616175476,0.4327933657,-0.4736736093,-0.4918744607,-2.142828256
269,-1.566106926,1.355573538,2.177876027,-0.4745451962,0.7676298786,2.441497779,-2.142828256
270,-1.566106926,1.355573538,0.4079259598,-0.4745451962,-0.4736736093,2.082512414,-2.142828256
271,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.02424635075,-2.142828256
272,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
273,-0.369364841,1.355573538,0.8696520643,-0.4745451962,0.7676298786,-0.2557952534,-2.142828256
274,-1.566106926,-0.7376951318,0.5618346613,-0.4745451962,0.7676298786,-0.0504214441,-0.1985716612
275,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
276,-1.566106926,1.355573538,2.562647781,0.4327933657,-0.4736736093,0.9212443306,-2.142828256
277,0.8273772439,1.355573538,1.177469467,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
278,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
279,0.8273772439,-0.7376951318,-1.746795861,3.154809051,0.7676298786,-0.06199888923,1.745684933
280,0.8273772439,1.355573538,0.4079259598,0.4327933657,0.7676298786,-0.240694238,-2.142828256
281,0.8273772439,-0.7376951318,2.716556482,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
282,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
283,0.8273772439,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
284,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
285,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
286,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4740049258,-0.1985716612
287,0.8273772439,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
288,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
289,-0.369364841,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
290,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
291,-1.566106926,1.355573538,-0.2846631968,-0.4745451962,-0.4736736093,0.9391984311,-2.142828256
292,-1.566106926,1.355573538,-0.823343652,0.4327933657,-0.4736736093,1.185429548,-0.1985716612
293,-0.369364841,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.389187556,-0.1985716612
294,0.8273772439,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,-0.4702296719,-2.142828256
295,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
296,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.09027201698,-0.1985716612
297,0.8273772439,-0.7376951318,-0.4770490737,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
298,-1.566106926,1.355573538,-2.131567615,0.4327933657,2.008933366,2.40299019,-2.142828256
299,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.03431369435,-2.142828256
300,-1.566106926,1.355573538,1.562241221,-0.4745451962,0.7676298786,4.335332227,-0.1985716612
301,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
302,0.8273772439,-0.7376951318,0,1.340131928,-0.4736736093,-0.1802901765,1.745684933
303,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
304,-0.369364841,1.355573538,0,-0.4745451962,-0.4736736093,-0.3997582668,1.745684933
305,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
306,-1.566106926,-0.7376951318,-2.214678313,0.4327933657,2.008933366,2.40299019,-2.142828256
307,-1.566106926,1.355573538,0,-0.4745451962,-0.4736736093,1.584178906,-0.1985716612
308,-1.566106926,1.355573538,-0.9772523535,0.4327933657,-0.4736736093,1.544245781,-0.1985716612
309,-0.369364841,-0.7376951318,0.02315420612,0.4327933657,-0.4736736093,-0.1651891611,-0.1985716612
310,-1.566106926,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,0.4978299802,-0.1985716612
311,-1.566106926,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,1.025944704,-0.1985716612
312,-1.566106926,1.355573538,-0.9002980028,1.340131928,2.008933366,4.634416897,-0.1985716612
313,-0.369364841,1.355573538,-0.2846631968,0.4327933657,0.7676298786,-0.1249197867,-2.142828256
314,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
315,-0.369364841,-0.7376951318,1.023560766,0.4327933657,0.7676298786,-0.1198861149,-2.142828256
316,0.8273772439,1.355573538,-0.2846631968,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
317,-0.369364841,1.355573538,-0.4385718983,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
318,-0.369364841,-0.7376951318,1.870058624,-0.4745451962,-0.4736736093,-0.3665360329,-2.142828256
319,-1.566106926,1.355573538,0.1001085569,-0.4745451962,2.008933366,2.671117778,-2.142828256
320,-1.566106926,1.355573538,0.7926977135,0.4327933657,0.7676298786,2.059693773,-0.1985716612
321,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
322,0.8273772439,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
323,-0.369364841,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,-0.3997582668,1.745684933
324,-0.369364841,1.355573538,-0.5924805998,0.4327933657,0.7676298786,-0.06451572513,-2.142828256
325,0.8273772439,-0.7376951318,0,6.784163299,2.008933366,0.7519458403,-2.142828256
326,-1.566106926,1.355573538,0.4848803106,-0.4745451962,-0.4736736093,2.082512414,-0.1985716612
327,0.8273772439,-0.7376951318,2.408739079,-0.4745451962,-0.4736736093,-0.5228315422,-2.142828256
328,-0.369364841,1.355573538,0.4848803106,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
329,0.8273772439,1.355573538,0.1001085569,0.4327933657,0.7676298786,-0.235157199,-2.142828256
330,-1.566106926,1.355573538,-1.054206704,-0.4745451962,0.7676298786,0.5189714018,-0.1985716612
331,0.8273772439,1.355573538,0,1.340131928,-0.4736736093,-0.1802901765,1.745684933
332,-1.566106926,-0.7376951318,1.215946643,-0.4745451962,-0.4736736093,-0.07458306872,-2.142828256
333,-1.566106926,-0.7376951318,0.638789012,-0.4745451962,0.7676298786,2.441497779,-2.142828256
334,0.8273772439,-0.7376951318,-1.054206704,1.340131928,-0.4736736093,-0.2859972842,-2.142828256
335,-1.566106926,1.355573538,0,0.4327933657,-0.4736736093,2.042579289,-2.142828256
336,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
337,-1.566106926,-0.7376951318,-0.05380014462,0.4327933657,-0.4736736093,0.6925485131,-2.142828256
338,-1.566106926,1.355573538,0.8696520643,-0.4745451962,-0.4736736093,2.059693773,-0.1985716612
339,0.8273772439,-0.7376951318,1.177469467,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
340,-1.566106926,-0.7376951318,1.177469467,-0.4745451962,-0.4736736093,0.06635974158,-2.142828256
341,-0.369364841,-0.7376951318,-2.131567615,0.4327933657,0.7676298786,-0.1249197867,-2.142828256
342,-1.566106926,1.355573538,-0.4385718983,2.24747049,2.008933366,4.647001077,-2.142828256
343,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
344,-0.369364841,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
345,-0.369364841,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
346,-0.369364841,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
347,-0.369364841,1.355573538,0.7926977135,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
348,0.8273772439,1.355573538,0,0.4327933657,-0.4736736093,-0.3242531898,-2.142828256
349,0.8273772439,-0.7376951318,-2.054613264,0.4327933657,0.7676298786,-0.3282801273,-2.142828256
350,0.8273772439,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
351,0.8273772439,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4626791642,-2.142828256
352,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,0.05629239799,-2.142828256
353,0.8273772439,-0.7376951318,-1.131161055,0.4327933657,0.7676298786,-0.5028639729,-0.1985716612
354,0.8273772439,-0.7376951318,-0.3616175476,0.4327933657,-0.4736736093,-0.2900242216,-2.142828256
355,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
356,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
357,-1.566106926,1.355573538,-0.5924805998,-0.4745451962,0.7676298786,0.4589861417,-2.142828256
358,-0.369364841,1.355573538,0.638789012,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
359,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4897764263,1.745684933
360,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4897764263,1.745684933
361,0.8273772439,-0.7376951318,0.7926977135,0.4327933657,4.491540342,-0.08666388103,-2.142828256
362,-0.369364841,-0.7376951318,-0.05380014462,0.4327933657,-0.4736736093,-0.09027201698,-0.1985716612
363,0.8273772439,1.355573538,1.177469467,-0.4745451962,0.7676298786,-0.357390858,-0.1985716612
364,0.8273772439,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.5064721089,-2.142828256
365,0.8273772439,-0.7376951318,0,0.4327933657,-0.4736736093,-0.3363340021,1.745684933
366,0.8273772439,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
367,-1.566106926,1.355573538,2.331784728,0.4327933657,-0.4736736093,0.8667135573,-0.1985716612
368,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
369,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
370,-1.566106926,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,0.7469121685,-0.1985716612
371,-1.566106926,-0.7376951318,-0.3616175476,0.4327933657,-0.4736736093,0.4678796331,-0.1985716612
372,0.8273772439,-0.7376951318,-0.9002980028,0.4327933657,-0.4736736093,-0.5176307525,-2.142828256
373,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
374,-1.566106926,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,2.082512414,-0.1985716612
375,0.8273772439,1.355573538,-2.054613264,2.24747049,0.7676298786,-0.2240831211,-2.142828256
376,-1.566106926,1.355573538,0,0.4327933657,-0.4736736093,1.0060617,-0.1985716612
377,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
378,-1.566106926,-0.7376951318,-0.2077088461,-0.4745451962,2.008933366,3.610064686,-0.1985716612
379,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.5676312212,-0.1985716612
380,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
381,-1.566106926,1.355573538,0.946606415,-0.4745451962,-0.4736736093,3.932723049,-0.1985716612
382,0.8273772439,1.355573538,-2.208521965,-0.4745451962,2.008933366,-0.3314674483,-0.1985716612
383,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
384,-1.566106926,1.355573538,0.4079259598,0.4327933657,-0.4736736093,0.3985820802,-2.142828256
385,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
386,-0.369364841,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,0.8314778547,-2.142828256
387,0.8273772439,-0.7376951318,-2.208521965,4.062147613,2.008933366,0.2958951755,-2.142828256
388,-0.369364841,1.355573538,0.4848803106,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
389,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4927966293,1.745684933
390,-0.369364841,1.355573538,-0.9772523535,-0.4745451962,-0.4736736093,-0.4068054073,-0.1985716612
391,-1.566106926,-0.7376951318,0.4848803106,0.4327933657,2.008933366,1.767740809,-2.142828256
392,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
393,0.8273772439,-0.7376951318,-0.1307544954,1.340131928,-0.4736736093,-0.4888542576,-2.142828256
394,-1.566106926,1.355573538,-0.5155262491,0.4327933657,-0.4736736093,1.632335038,-0.1985716612
395,0.8273772439,1.355573538,-0.4385718983,-0.4745451962,2.008933366,-0.3121723775,-2.142828256
396,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
397,0.8273772439,1.355573538,0.1001085569,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
398,-0.369364841,-0.7376951318,1.254423818,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
399,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
400,-0.369364841,1.355573538,-0.1307544954,-0.4745451962,-0.4736736093,-0.3937178606,-2.142828256
401,0.8273772439,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
402,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
403,0.8273772439,1.355573538,-0.6694349505,0.4327933657,-0.4736736093,-0.4505983519,-2.142828256
404,0.8273772439,-0.7376951318,-0.1307544954,0.4327933657,-0.4736736093,-0.3292868616,-2.142828256
405,0.8273772439,1.355573538,-0.7463893013,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
406,-0.369364841,-0.7376951318,0.3309716091,0.4327933657,-0.4736736093,-0.2255932226,-2.142828256
407,0.8273772439,-0.7376951318,1.639195572,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
408,-0.369364841,-0.7376951318,-2.054613264,0.4327933657,0.7676298786,-0.2708962688,-2.142828256
409,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
410,0.8273772439,1.355573538,0,2.24747049,0.7676298786,-0.1356576154,-2.142828256
411,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
412,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5103319284,1.745684933
413,-1.566106926,1.355573538,0.2540172583,0.4327933657,-0.4736736093,1.163700193,1.745684933
414,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
415,0.8273772439,-0.7376951318,1.100515116,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
416,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
417,-0.369364841,1.355573538,0.3309716091,0.4327933657,0.7676298786,0.005955680025,-2.142828256
418,-0.369364841,1.355573538,-0.9002980028,-0.4745451962,2.008933366,-0.3866707201,-2.142828256
419,-0.369364841,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
420,0.8273772439,1.355573538,-1.515932809,-0.4745451962,2.008933366,-0.162168958,-2.142828256
421,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
422,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4927140771,1.745684933
423,0.8273772439,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.4898609919,-2.142828256
424,0.8273772439,1.355573538,-0.1307544954,0.4327933657,0.7676298786,-0.3584821581,-2.142828256
425,0.8273772439,-0.7376951318,-0.9002980028,0.4327933657,0.7676298786,-0.2414492888,-2.142828256
426,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
427,-0.369364841,1.355573538,-0.1307544954,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
428,-0.369364841,1.355573538,-0.823343652,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
429,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
430,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
431,-1.566106926,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
432,0.8273772439,1.355573538,0,0.4327933657,-0.4736736093,-0.3242531898,-2.142828256
433,-0.369364841,1.355573538,0.946606415,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
434,0.8273772439,-0.7376951318,-0.9772523535,-0.4745451962,-0.4736736093,-0.5049620073,-2.142828256
435,-1.566106926,-0.7376951318,1.562241221,0.4327933657,-0.4736736093,0.4771073602,-2.142828256
436,-1.566106926,1.355573538,-1.208115406,0.4327933657,2.008933366,1.767740809,-2.142828256
437,0.8273772439,1.355573538,-0.6694349505,1.340131928,2.008933366,0.0437082185,-2.142828256
438,-0.369364841,1.355573538,-0.4385718983,1.340131928,3.250236854,-0.2708962688,-2.142828256
439,-1.566106926,-0.7376951318,2.639602131,0.4327933657,4.491540342,4.647001077,-2.142828256
440,-0.369364841,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
441,-0.369364841,1.355573538,1.177469467,0.4327933657,0.7676298786,-0.1198861149,-2.142828256
442,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
443,0.8273772439,-0.7376951318,-0.3616175476,0.4327933657,-0.4736736093,-0.4918744607,-2.142828256
444,-0.369364841,1.355573538,-0.1307544954,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
445,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4850790037,-2.142828256
446,-1.566106926,-0.7376951318,-1.977658913,-0.4745451962,2.008933366,0.9997696106,-2.142828256
447,-0.369364841,1.355573538,-1.285069756,-0.4745451962,0.7676298786,-0.2557952534,-2.142828256
448,-1.566106926,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
449,0.8273772439,1.355573538,-1.900704562,1.340131928,0.7676298786,-0.2606618073,-0.1985716612
450,-1.566106926,-0.7376951318,1.716149922,-0.4745451962,-0.4736736093,-0.03431369435,-2.142828256
451,-0.369364841,-0.7376951318,0.4848803106,0.4327933657,2.008933366,-0.08968408411,-2.142828256
452,0.8273772439,-0.7376951318,0,0.4327933657,-0.4736736093,-0.2463983949,-2.142828256
453,-1.566106926,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.08968408411,-0.1985716612
454,-1.566106926,-0.7376951318,1.48528687,0.4327933657,-0.4736736093,1.14566354,-0.1985716612
455,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
456,0.8273772439,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
457,-1.566106926,-0.7376951318,2.716556482,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
458,-1.566106926,1.355573538,0,0.4327933657,-0.4736736093,0.3958135607,-2.142828256
459,-0.369364841,1.355573538,1.562241221,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
460,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
461,-1.566106926,-0.7376951318,1.408332519,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
462,0.8273772439,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
463,-1.566106926,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,0.1267638031,-2.142828256
464,-0.369364841,-0.7376951318,1.408332519,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
465,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
466,0.8273772439,-0.7376951318,0.638789012,-0.4745451962,-0.4736736093,-0.5064721089,-2.142828256
467,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
468,-1.566106926,-0.7376951318,2.023967325,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
469,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.492881195,1.745684933
470,0.8273772439,1.355573538,-2.227760553,1.340131928,0.7676298786,-0.2606618073,-0.1985716612
471,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
472,0.8273772439,-0.7376951318,0.638789012,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
473,-0.369364841,1.355573538,0.2540172583,0.4327933657,2.008933366,-0.08968408411,-2.142828256
474,-0.369364841,1.355573538,-0.5155262491,-0.4745451962,-0.4736736093,-0.3707300883,-0.1985716612
475,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4503466683,-2.142828256
476,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,0.3985820802,-2.142828256
477,-0.369364841,-0.7376951318,0.3309716091,0.4327933657,-0.4736736093,-0.2255932226,-2.142828256
478,0.8273772439,-0.7376951318,-0.05380014462,0.4327933657,-0.4736736093,-0.5065566746,-2.142828256
479,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4969926981,-2.142828256
480,0.8273772439,1.355573538,-2.131567615,-0.4745451962,0.7676298786,-0.4010166847,-2.142828256
481,0.8273772439,-0.7376951318,-1.592887159,4.062147613,2.008933366,0.2958951755,-2.142828256
482,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
483,0.8273772439,-0.7376951318,1.562241221,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
484,0.8273772439,1.355573538,2.562647781,-0.4745451962,-0.4736736093,-0.4553803401,-2.142828256
485,-1.566106926,-0.7376951318,-0.3616175476,0.4327933657,-0.4736736093,1.185429548,-0.1985716612
486,0.8273772439,1.355573538,0,2.24747049,0.7676298786,-0.1356576154,-2.142828256
487,-1.566106926,1.355573538,0.4079259598,0.4327933657,-0.4736736093,1.163700193,-2.142828256
488,-1.566106926,-0.7376951318,2.177876027,-0.4745451962,-0.4736736093,-0.0504214441,-0.1985716612
489,0.8273772439,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
490,0.8273772439,-0.7376951318,-1.592887159,0.4327933657,0.7676298786,-0.3282801273,-2.142828256
491,0.8273772439,-0.7376951318,0,0.4327933657,-0.4736736093,-0.2463983949,-2.142828256
492,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
493,-1.566106926,-0.7376951318,1.947012975,-0.4745451962,-0.4736736093,-0.03431369435,-2.142828256
494,-1.566106926,-0.7376951318,3.178282586,-0.4745451962,-0.4736736093,0.3483299279,-0.1985716612
495,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
496,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3573083058,-0.1985716612
497,-1.566106926,1.355573538,1.870058624,0.4327933657,-0.4736736093,0.9274538681,-0.1985716612
498,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.344387877,-2.142828256
499,-1.566106926,1.355573538,-0.3616175476,0.4327933657,2.008933366,2.40299019,-2.142828256
500,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
501,0.8273772439,-0.7376951318,-0.9772523535,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
502,0.8273772439,1.355573538,-0.6694349505,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
503,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4948100981,1.745684933
504,0.8273772439,1.355573538,0.5618346613,-0.4745451962,-0.4736736093,-0.4553803401,-2.142828256
505,-1.566106926,1.355573538,-1.054206704,-0.4745451962,-0.4736736093,1.093228788,-2.142828256
506,-1.566106926,-0.7376951318,-0.9002980028,0.4327933657,-0.4736736093,1.544245781,-0.1985716612
507,-0.369364841,1.355573538,0.2540172583,-0.4745451962,2.008933366,-0.1249197867,-2.142828256
508,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
509,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.1948878247,-2.142828256
510,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,0.4891036068,-2.142828256
511,0.8273772439,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
512,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
513,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.1191310641,-2.142828256
514,-1.566106926,1.355573538,1.870058624,0.4327933657,-0.4736736093,0.5475787653,-0.1985716612
515,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4974960653,-2.142828256
516,-1.566106926,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,0.0365765123,-2.142828256
517,-0.369364841,1.355573538,0.3309716091,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
518,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.162168958,1.745684933
519,-0.369364841,1.355573538,0.4848803106,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
520,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
521,-1.566106926,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,1.234171598,-2.142828256
522,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
523,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
524,-1.566106926,1.355573538,1.100515116,-0.4745451962,0.7676298786,0.5189714018,-0.1985716612
525,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
526,0.8273772439,-0.7376951318,0.8311748889,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
527,-0.369364841,1.355573538,1.562241221,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
528,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,3.817033163,-2.142828256
529,0.8273772439,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
530,-0.369364841,-0.7376951318,-0.5155262491,1.340131928,0.7676298786,-0.4168727509,-2.142828256
531,-0.369364841,1.355573538,-2.131567615,0.4327933657,0.7676298786,-0.1249197867,-2.142828256
532,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
